gene_id,S17S17_1,S17S17_2,S17S17_3,S17SDMSO_1,S17SDMSO_2,S17SDMSO_3,S5S1_1,S5S1_2,S5S1_3,S5SDMSO_1,S5SDMSO_2,S5SDMSO_3,S17S18_1,S17S18_2,S17S18_3,S13S8_1,S13S8_2,S13S8_3,S13SDMSO_1,S13SDMSO_2,S13SDMSO_3,S6S6_1,S6S6_2,S6S6_3,S6SDMSO_1,S6SDMSO_2,S6SDMSO_3
EBLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406514,0.0,0.0,0.0,0.0,0.0,0.0
EBLN2,0.972467,1.193,1.1724,0.824817,0.613035,0.865496,0.711597,0.540242,0.644384,1.01822,0.962142,0.960012,1.50503,1.76501,1.34602,0.245945,0.367794,0.274285,0.43437,0.165661,0.234741,0.677289,0.46674,0.913215,0.268339,0.386653,0.740264
EBNA1BP2,21.1952,19.1839,21.9772,29.771,25.9852,29.2612,20.9999,22.744,20.227,21.3192,22.2459,22.8174,23.2371,17.9956,19.0798,26.1954,22.5186,24.3703,31.4045,30.843,31.7251,21.5674,19.3602,21.0227,27.4062,30.4353,29.7661
EBP,46.1307,47.2215,46.8649,51.6945,47.8737,55.5208,42.1248,45.9922,41.4308,45.9693,45.6685,43.0438,44.4234,43.2711,44.4786,78.6243,79.2741,81.2202,75.9908,90.7309,73.3801,100.125,92.9611,86.2715,44.6145,51.2531,51.5458
EBPL,24.1257,31.0339,28.6955,30.1344,33.1319,30.0762,24.519,32.0212,22.9363,28.4549,27.4794,28.4679,23.2965,23.4034,23.3914,27.1806,25.2215,27.7433,29.6831,39.4671,35.0104,27.7171,24.549,24.9956,34.4095,41.7672,36.8753
ECD,9.05545,9.51444,11.9333,11.0698,10.4873,12.575,8.31634,5.33528,8.16094,8.86776,8.93517,8.49487,10.5948,8.81656,9.03242,4.54303,6.14137,4.92306,8.39827,3.13138,4.5677,8.55536,10.1984,9.84364,8.2657,6.53277,7.23982
ECE1,18.5743,18.2871,14.4405,15.1669,15.9581,13.9053,18.8433,21.3245,19.046,13.6047,14.0032,14.2334,14.6466,16.3514,18.7519,14.7452,13.2048,14.8651,16.208,19.9025,18.4884,14.8338,13.2407,14.221,17.6225,18.7469,17.3259
ECE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93758e-05,0.0,0.0,0.0,0.0
ECEL1,0.153573,0.111127,0.12325,0.52374,0.420438,0.610655,0.491367,0.426992,0.340804,0.399134,0.261882,0.340541,0.287047,0.204845,0.360252,0.955177,1.03636,0.817741,1.35268,1.5965,1.15111,0.439638,0.250582,0.276185,0.518282,0.82725,0.644539
ECH1,59.5051,57.6009,62.166,76.5917,74.6301,75.883,55.5315,60.2219,49.4093,65.6019,65.6521,68.9512,50.8501,46.0959,57.1271,66.6713,61.2209,62.7727,76.822,116.416,107.882,59.4973,50.674,50.9461,47.0332,57.862,52.5908
ECHDC1,7.42213,7.71756,8.37957,7.96565,7.81957,8.39584,5.21916,4.94978,5.4651,5.79779,6.41145,5.93278,8.42019,8.21738,7.36572,3.12372,3.17498,3.23921,5.90957,2.45821,3.20717,5.71288,6.7726,7.28376,6.61858,5.76419,5.93681
ECHDC2,4.75641,4.99721,3.18763,3.10105,3.71804,3.15106,4.10632,3.8745,5.26785,5.18211,5.11615,4.89504,3.73851,4.21332,3.71877,2.87567,3.01865,2.84881,2.90852,2.47354,2.77821,3.32789,3.31482,3.75415,3.95571,3.82466,3.38866
ECHDC3,2.16133,1.54176,1.91447,2.35982,3.079,2.48894,2.34667,2.23305,1.71919,2.24665,2.05561,2.26819,1.75219,2.19526,2.18034,1.81104,2.23619,1.88493,2.93963,3.72049,3.74515,2.52517,1.74889,3.05132,2.56571,3.77501,3.54689
ECHS1,60.3227,56.6631,52.1511,79.2194,82.5413,81.9643,60.5522,69.5745,57.3374,59.25,62.7137,65.452,53.5741,49.3306,57.2069,105.042,103.678,103.041,110.1,152.783,136.401,64.5655,56.4622,55.4541,78.9969,93.8309,90.7217
ECI1,57.2763,50.6838,42.083,57.6646,55.0909,57.8564,83.0328,108.143,77.1555,100.902,110.751,109.912,50.2064,51.6164,49.9121,64.8415,62.1723,58.2895,81.6054,151.079,122.915,112.856,96.8365,99.8249,100.65,127.307,125.298
ECI2,7.3018,9.49784,10.2809,5.93391,6.53671,5.74749,4.19961,3.54894,3.36621,3.52306,3.11349,3.79257,6.71242,6.57103,6.29177,3.74553,3.39609,2.92007,3.99157,2.51665,3.75902,3.97118,3.71624,3.83087,3.87263,4.49124,3.20121
ECM1,0.430945,0.371783,0.592845,0.780454,0.784455,0.815976,0.71743,0.650568,0.788867,0.819834,0.93371,1.03647,0.616574,0.628225,0.710669,1.61914,1.25088,1.27038,0.907835,1.36296,1.3863,0.659754,0.639366,0.299239,0.839802,0.678765,0.656109
ECM2,0.0,0.0,0.0,0.0,0.00878832,0.0,0.0,0.0,0.0173484,0.0,0.0,0.0089186,0.0,0.0,0.0,0.0,0.00921527,0.0,0.0171973,0.0,0.0,0.0,0.0,0.0,0.00851787,0.0,0.0185047
ECPAS,17.6806,16.8027,17.4538,16.7399,16.4816,15.6473,16.2212,11.966,16.6371,16.2697,15.792,15.4841,16.591,17.521,18.1232,21.7735,25.3319,23.0304,14.2007,5.88459,9.3704,16.9626,19.2959,19.0181,15.4193,13.6602,13.2825
ECSCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECSIT,7.9227,7.64063,7.09686,6.60454,6.52337,7.27399,7.68895,9.80724,7.31034,8.37714,8.68294,8.37811,7.05684,6.38378,6.65044,9.33164,7.30774,6.40321,9.65223,12.6621,11.0824,9.71475,7.83297,8.36158,8.57366,8.76823,10.3876
ECT2,15.8795,15.7429,21.1821,22.1731,21.6379,20.8345,11.535,8.16686,13.227,15.3275,15.3455,14.3814,20.3344,17.8265,17.4613,3.01275,4.62028,5.47508,14.3991,2.99926,5.54427,15.39,19.3515,19.1696,16.0521,12.4408,14.2781
ECT2L,0.00826534,0.0,0.00765672,0.00773315,0.0073564,0.0,0.00731534,0.0,0.0,0.0133816,0.0,0.0073698,0.00818184,0.0,0.0,0.0,0.0,0.0221172,0.00706487,0.0,0.0,0.0139724,0.00663077,0.0,0.0,0.0,0.0
EDA,0.293612,0.26459,0.211871,0.275945,0.267324,0.130772,0.248011,0.203461,0.210243,0.209967,0.135533,0.130831,0.169557,0.163124,0.222607,0.175698,0.172551,0.195858,0.266915,0.263864,0.310662,0.25819,0.161359,0.242145,0.194819,0.236392,0.288975
EDA2R,1.78335,2.00796,1.59952,1.33292,1.23286,0.841342,1.28809,1.25428,1.32617,0.753934,0.799896,1.03878,2.14091,1.83099,1.79593,0.403451,0.436725,0.443578,0.859645,0.507509,0.568359,0.996621,1.22738,1.16802,0.819645,0.861198,0.890351
EDAR,0.0304375,0.0477891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892608,0.0,0.0,0.00990038,0.0,0.0,0.0,0.0,0.00930376,0.0,0.0,0.0,0.00853526,0.0,0.0178969,0.0,0.0
EDARADD,0.457405,0.291112,0.148082,0.411563,0.539735,0.6028,0.103119,0.151693,0.0646101,0.189748,0.0914257,0.041035,0.255095,0.171133,0.282233,0.892545,0.549,0.739641,0.188734,0.487022,0.282413,0.100578,0.196918,0.143123,0.180308,0.149987,0.327493
EDC3,9.68006,9.73428,8.74398,9.23283,9.43517,8.98532,10.6827,11.7696,10.345,10.5808,11.1926,11.0001,8.89235,8.413,10.2894,14.3374,15.1334,14.527,11.4987,14.582,13.6632,10.5421,10.2436,10.055,10.8578,11.5438,10.7588
EDC4,12.9574,14.4999,11.515,13.971,14.93,13.9275,18.7345,21.9977,18.9228,18.8691,19.8912,20.0497,13.1261,13.759,15.7909,29.6997,28.6391,29.4602,21.3837,30.6844,27.5754,19.2208,17.8738,18.0054,18.4553,20.6374,19.6932
EDDM13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDDM3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389534,0.0,0.0
EDDM3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDEM1,7.61998,7.28499,6.65863,6.65971,7.14405,5.87785,9.31748,8.31337,8.21769,8.18891,7.88695,8.44257,7.70433,7.62809,8.30281,7.31791,8.06405,6.49343,7.35107,4.28746,5.71023,7.85765,7.68578,8.311,6.78765,6.28344,6.43695
EDEM2,10.8367,11.9511,7.90928,8.61944,8.90779,7.53311,7.27302,8.35851,7.67219,6.66434,7.54185,7.77066,9.39019,9.25738,10.336,9.90257,8.79009,9.97295,7.84819,10.6739,8.53712,6.24595,5.87672,5.11195,6.73531,6.35851,7.7824
EDEM3,6.71844,7.44595,6.65636,5.33835,5.87513,4.77038,6.06486,4.26759,6.49274,6.85014,6.56695,6.4078,7.04099,7.80995,7.45368,2.18339,3.44315,2.9937,3.98028,0.693655,1.58233,6.29353,7.06205,8.17319,5.0522,3.44969,4.21923
EDF1,162.371,153.819,192.36,225.201,215.799,234.882,154.877,177.291,139.699,174.111,176.385,182.207,200.911,150.32,161.508,256.268,256.237,239.572,206.13,299.13,258.646,156.318,140.772,138.231,162.209,196.013,194.823
EDIL3,0.0,0.0,0.0,0.0606464,0.0,0.0238472,0.0,0.0,0.0115364,0.0,0.0,0.0115833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118122,0.0219681,0.0,0.0,0.0,0.026416,0.0232145
EDN1,2.64684,2.40071,3.23305,3.96255,3.729,4.44651,3.16187,3.08637,3.2145,3.71663,3.76397,3.96665,2.95968,3.36525,2.44332,7.23821,8.25267,7.46165,1.84586,1.17778,1.93493,3.58884,3.48628,3.32514,3.96636,4.06074,4.13983
EDN2,0.438132,0.839232,0.450337,2.31451,2.91348,2.54105,0.555662,0.827262,1.20848,0.688287,0.905213,0.919473,0.856349,0.731567,0.219309,0.42315,0.293989,0.164031,0.829115,0.729228,0.391974,0.670559,0.126207,0.660247,0.74605,0.577658,1.0726
EDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDNRA,0.0776716,0.0615805,0.125127,0.155947,0.128825,0.113333,0.179548,0.121435,0.138173,0.171219,0.101768,0.167143,0.131327,0.117934,0.156816,0.00975217,0.10169,0.0790565,0.112844,0.00955749,0.142687,0.160938,0.144528,0.173104,0.188729,0.124056,0.130052
EDNRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104786,0.0372637,0.0110157
EDRF1,2.90035,3.24916,2.97644,3.59039,3.57632,3.43105,4.33302,2.88306,4.33544,4.00243,3.48007,3.91554,3.34908,3.95626,3.33014,1.39703,1.7486,1.66947,3.25375,1.35049,2.26283,3.37429,4.06092,3.78829,3.75653,2.76262,2.97234
EEA1,5.03675,5.0976,5.74402,5.62414,5.25852,4.81457,3.58016,2.39967,4.11198,4.41614,4.48566,4.0891,5.23747,5.74785,5.66251,0.675214,0.9321,0.919983,2.24376,0.413465,0.792882,2.98891,5.96698,5.16733,2.95094,1.87797,2.36563
EED,4.73221,4.66908,5.5308,6.19605,6.1561,6.46968,4.20585,4.19681,4.73673,5.24304,4.97729,5.71988,6.27273,5.89362,4.47129,4.31672,5.07058,4.38691,6.11007,3.10576,3.90209,5.60297,5.01391,5.57316,5.21925,5.39279,5.16892
EEF1A1,2153.92,2305.52,3172.26,2364.8,2232.5,2459.82,2488.86,2450.67,2397.12,2244.03,2406.77,2347.62,2559.85,2078.99,2141.17,1527.55,1599.85,1656.87,1852.39,1403.37,1672.25,2554.12,2502.62,2533.89,2439.4,2531.1,2353.43
EEF1A2,521.372,450.243,404.584,441.769,478.904,463.629,606.183,690.627,578.142,574.673,592.614,598.194,410.257,454.862,503.244,549.617,540.025,546.127,497.4,740.049,633.729,638.096,582.096,577.327,540.127,622.732,623.118
EEF1AKMT1,4.95412,7.12518,7.41911,8.34866,8.51179,9.89878,4.33941,4.97766,4.08139,4.9503,5.67676,4.63724,6.30368,5.24675,4.95439,5.86318,6.46674,4.35092,6.01051,4.94491,6.05703,4.86152,5.54422,4.30305,4.06599,6.32513,5.20984
EEF1AKMT2,4.9309,4.62824,6.62682,6.31425,6.05873,5.74514,4.31756,3.53287,4.14885,4.94331,4.61205,5.15957,5.76664,5.34805,4.88103,3.02639,2.94458,2.90944,3.44437,2.34174,2.62733,5.17076,5.66958,5.395,5.42946,4.77305,5.2119
EEF1AKMT3,2.28234,2.36439,1.68551,2.69877,2.56271,2.88882,2.45582,2.25746,2.39839,2.50578,2.31894,2.28588,2.10334,1.94248,1.83599,2.45204,2.54631,2.50799,2.13269,1.69308,1.94972,1.83587,1.99075,2.2049,2.20279,2.70423,1.8423
EEF1AKMT4,22.4138,30.101,23.1716,20.5462,19.4813,21.0622,17.4753,20.0811,19.2187,15.1551,14.8188,13.3185,18.7145,14.8095,20.8088,38.7847,33.2069,33.3741,21.4902,29.4296,24.6336,21.1931,16.3599,16.9964,19.3513,22.3314,23.5363
EEF1AKMT4-ECE2,1.53197e-09,5.62256e-09,6.27023e-09,1.0433e-09,3.47802e-09,4.27434e-09,2.40045e-09,5.33513e-09,3.00595e-09,2.0353e-09,1.97618e-09,1.28914e-09,1.59394e-09,7.41412e-09,5.99792e-09,7.34994e-09,1.03907e-09,1.01244e-08,9.35472e-09,6.48201e-09,2.75441e-09,5.84821e-09,0.0259506,2.39631e-09,4.38858e-09,5.13603e-09,8.35571e-09
EEF1B2,265.029,282.874,344.305,351.524,327.558,360.318,308.896,349.66,291.763,329.189,353.232,340.378,338.414,250.065,250.282,343.414,353.705,357.026,337.511,353.607,352.851,369.22,324.568,335.056,419.378,470.995,451.304
EEF1D,85.87,70.4633,88.0213,86.9995,81.3878,88.3879,98.0493,116.66,90.5358,88.1455,90.6689,88.4654,75.5735,67.3977,82.9725,84.1708,78.9129,77.9166,87.4138,127.173,104.848,91.2836,78.8373,79.1515,78.4048,88.8568,90.7654
EEF1E1,43.1646,49.2878,57.9651,42.6444,37.0814,43.1923,29.5767,24.5241,25.875,22.4369,25.2112,22.303,51.9018,41.1572,34.6256,17.1532,18.3157,18.865,30.3619,18.8828,21.7803,24.6117,23.3002,26.3667,26.5296,24.9792,26.0513
EEF1G,958.021,927.013,995.339,903.269,900.428,921.207,1070.09,1195.52,1008.41,979.538,1016.86,993.776,956.17,885.902,922.777,933.13,873.23,879.16,934.306,1249.44,1106.07,1077.2,1026.46,1012.28,1064.69,1198.93,1125.55
EEF2,879.821,814.303,719.301,752.841,770.926,743.523,1312.45,1530.03,1212.54,1159.61,1232.81,1220.74,740.485,761.483,878.8,770.371,753.721,736.934,836.194,1290.17,1123.75,1160.99,1054.59,1094.87,956.962,1147.63,1081.21
EEF2K,4.78631,4.12509,3.50051,3.89605,4.66382,4.23384,7.54361,8.0674,7.38614,6.49895,6.59791,6.53342,3.83401,4.93154,4.34121,5.25363,4.80747,4.89814,5.57193,6.67695,6.33294,5.42426,5.05001,5.28049,6.23973,6.58978,6.21939
EEF2KMT,2.78298,3.65598,3.06401,4.7136,3.97493,4.09357,2.95816,3.48025,3.07166,2.97665,2.63101,2.51041,2.92623,2.40702,2.98896,6.13875,6.1419,7.48747,5.43508,6.01756,5.73483,3.45748,3.33658,3.38712,4.10611,4.14,4.70196
EEFSEC,2.44434,3.2108,2.16326,3.64779,3.59969,3.64551,3.16694,3.79556,3.39117,3.07558,3.46613,3.33086,2.84297,2.87353,3.30076,6.36991,5.77062,6.40193,4.56415,7.2986,6.7825,2.94798,3.14752,2.89908,3.32091,4.06895,3.7928
EEPD1,0.489919,0.410546,0.229339,0.379781,0.392361,0.262613,0.519742,0.547467,0.611579,0.590599,0.395922,0.450904,0.186259,0.292341,0.39351,0.291444,0.192359,0.348962,0.460867,0.434416,0.494493,0.527943,0.504793,0.440372,0.352672,0.43348,0.384463
EFCAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB10,0.0,0.0887807,0.0441842,0.0900938,0.171041,0.176914,0.0,0.0800071,0.0209064,0.0380959,0.0394745,0.063275,0.0472964,0.0232282,0.0,0.0429213,0.0669464,0.2807,0.0414299,0.0640677,0.113559,0.0408199,0.0771325,0.0207153,0.0205647,0.0,0.0
EFCAB11,2.67516,2.79794,2.83445,3.27057,3.11182,3.23287,1.75498,1.92966,1.8983,2.02379,2.48457,2.09441,2.58608,2.06999,2.41779,2.14604,2.22508,2.68645,1.94906,1.50865,2.0726,2.13912,1.95876,2.32242,2.34108,2.09455,2.32601
EFCAB12,0.0207906,0.0326217,0.0252604,0.095239,0.0486629,0.0635903,0.0365908,0.0358097,0.0,0.0233157,0.00603444,0.00634436,0.0132921,0.0400454,0.0504634,0.0184893,0.0374517,0.0,0.0443836,0.0312622,0.0534778,0.00605358,0.0348548,0.0185383,0.0366298,0.0501222,0.0260164
EFCAB13,0.336059,0.414956,0.486284,0.187027,0.281886,0.29921,0.152082,0.11287,0.229787,0.146421,0.225924,0.305825,0.209317,0.393039,0.297494,0.239147,0.219346,0.159066,0.12532,0.0202213,0.129278,0.208371,0.26055,0.292389,0.189187,0.152404,0.164173
EFCAB14,17.2366,18.3204,16.6564,13.3392,13.0933,12.4909,21.8533,18.2903,22.9947,21.7881,21.4989,21.6692,16.8736,20.7408,19.2943,9.35451,11.1117,9.36919,16.548,7.97197,13.0181,22.5892,23.688,23.6583,19.1981,16.5,18.0587
EFCAB2,0.189139,0.369683,0.307964,0.231405,0.221251,0.216839,0.185359,0.118262,0.181373,0.158298,0.227804,0.194845,0.265536,0.242193,0.181846,0.120077,0.113155,0.116392,0.194307,0.184347,0.152683,0.156786,0.128364,0.139817,0.152734,0.130068,0.0974651
EFCAB3,0.0,0.0,0.0,0.0,0.0218518,0.0,0.0,0.0,0.0,0.0,0.041803,0.0445221,0.0,0.0,0.0228679,0.0,0.0,0.0,0.0427796,0.0,0.0,0.0421712,0.0200172,0.0,0.0210274,0.0,0.0227767
EFCAB5,0.0,0.0102763,0.0149231,0.0,0.00483263,0.0100159,0.0,0.0,0.0,0.0,0.0092639,0.0,0.0,0.0105549,0.0,0.0,0.0051025,0.00492838,0.0,0.0,0.00521571,0.0,0.00450358,0.0,0.0,0.0116679,0.0052585
EFCAB6,0.055869,0.034988,0.0450187,0.0922255,0.0441426,0.0171881,0.0712546,0.0424236,0.0273975,0.0104857,0.0161266,0.045406,0.0595384,0.0237644,0.0626856,0.0,0.0166726,0.0161776,0.0276768,0.0164588,0.0,0.0324994,0.0365324,0.0277126,0.0220263,0.0257304,0.0757831
EFCAB7,0.843748,0.623798,0.946131,0.776904,0.764869,0.595715,0.337596,0.32488,0.357907,0.572354,0.402487,0.477071,0.664102,0.704159,0.683996,0.11026,0.0796106,0.0427165,0.166923,0.157693,0.22094,0.206031,0.418783,0.518006,0.364265,0.408131,0.378613
EFCAB8,0.096642,0.169508,0.0960017,0.0641074,0.0153129,0.0957097,0.104663,0.0385281,0.104238,0.100264,0.128149,0.0930073,0.0785732,0.089606,0.0473179,0.0496205,0.0507734,0.0694134,0.0809678,0.0499894,0.0853857,0.094497,0.0879153,0.044224,0.0620679,0.0619579,0.0858353
EFCAB9,0.0,0.0,0.0,0.0,0.0,0.0739456,0.0755549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFCC1,0.177572,0.302104,0.314753,0.323202,0.289217,0.218826,0.669959,0.490382,0.332461,0.547851,0.415699,0.558342,0.503148,0.207408,0.36993,0.51901,0.516397,0.449903,0.7507,1.3341,0.985911,0.414322,0.418387,0.390983,0.593928,0.398519,0.452328
EFEMP1,1.09733,1.18967,1.23126,1.95885,2.07419,2.60329,3.99249,3.34679,4.14223,5.05224,4.97391,4.42447,1.35199,1.28338,1.10889,0.714715,0.919198,0.918841,2.88387,1.54049,2.10582,2.50077,2.4199,3.00204,2.40766,2.56347,2.53669
EFEMP2,0.270969,0.441982,0.527264,0.718832,0.347624,0.943659,0.148632,0.199736,0.277187,0.346024,0.413862,0.18292,0.384053,0.367549,0.585856,0.532764,0.640152,0.695232,0.216151,0.246313,0.721023,0.270545,0.420649,0.256023,0.280611,0.302943,0.30521
EFHB,0.474324,0.483004,0.542159,0.268755,0.304481,0.561273,0.115001,0.0733268,0.171965,0.208354,0.316515,0.207716,0.572237,0.545406,0.390683,0.152507,0.274103,0.360429,0.0939879,0.188867,0.212392,0.187588,0.350767,0.326933,0.178756,0.157662,0.160926
EFHC1,3.59844,4.32582,4.66248,3.62658,3.76656,4.18481,3.25946,2.42753,3.45015,2.94684,3.00614,3.16457,4.21816,3.5224,4.04962,1.06623,1.40446,1.18126,2.44936,1.06696,1.50708,2.08665,2.84298,2.58682,2.61327,2.31761,2.15509
EFHC2,0.0,0.0,0.0,0.0,0.0448264,0.0371882,0.0,0.00839126,0.0,0.00815231,0.0,0.00896911,0.0,0.0,0.0190173,0.0,0.0,0.0,0.00848135,0.0174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHD1,31.2689,24.0224,25.7322,16.4622,17.6391,16.1226,39.309,46.4994,41.1099,41.6248,38.4687,43.7203,22.0776,28.607,31.7409,11.3689,8.81811,8.68922,19.2151,27.5436,24.9654,39.608,37.6868,36.834,41.3042,47.9238,44.0456
EFHD2,16.7692,14.4959,12.0806,18.4866,19.1936,16.8121,20.2034,24.266,20.2051,19.8764,19.969,20.6052,15.4143,14.6467,16.1143,32.7408,28.9088,28.1076,25.2935,39.3473,35.0745,17.6415,14.6732,17.2694,21.4625,22.5948,22.1326
EFL1,6.78438,7.41212,7.36943,7.31451,6.7202,6.05041,5.23351,3.72507,5.27885,4.97075,5.9583,5.10119,6.74111,6.94991,6.91982,2.29814,2.73806,2.56908,4.93001,1.54153,2.96696,5.48113,6.99605,6.95062,4.6209,3.84485,3.83824
EFNA1,29.7922,27.5561,30.8075,30.0895,29.8775,34.4624,32.4752,36.6908,32.6465,26.2978,26.3999,29.9074,28.6865,25.018,29.1364,35.9287,33.7746,32.4504,32.4138,39.5165,35.9278,29.4111,27.5169,28.7731,25.5389,27.2893,27.7147
EFNA2,0.0734733,0.175312,0.0795082,0.160797,0.155868,0.118006,0.198987,0.231926,0.0849717,0.115114,0.162183,0.0995312,0.0930857,0.128254,0.0663581,0.221177,0.333124,0.305849,0.178706,0.352406,0.225838,0.17958,0.187249,0.10776,0.142992,0.262891,0.156425
EFNA3,10.4671,9.5616,8.89104,8.54968,11.6792,9.2358,11.1653,12.9999,11.1878,8.91813,9.43623,10.3342,8.51585,11.6496,9.36381,12.2923,9.73467,10.041,6.88249,11.9044,9.87003,10.721,9.42029,9.35933,11.0083,12.1026,12.632
EFNA4,12.481,11.4849,10.9666,8.7956,9.75086,10.3316,11.5224,14.5986,12.995,9.63006,10.8143,11.9218,8.6895,12.4546,10.4675,11.2719,10.6155,9.51308,11.0971,13.524,10.3521,9.84367,9.61681,10.5385,10.7623,12.5243,12.1711
EFNA5,0.198232,0.111139,0.101497,0.308498,0.261383,0.212375,0.0507729,0.0892945,0.106907,0.0873164,0.0839564,0.0697802,0.1202,0.131478,0.0803554,0.346255,0.335618,0.283066,0.397988,0.243504,0.285675,0.0592437,0.0401826,0.0732567,0.0709307,0.0284793,0.068978
EFNB1,2.01499,2.23264,1.36326,2.02966,1.88093,2.79168,3.32372,4.01266,3.21861,2.86204,2.77109,3.7764,1.80371,2.09706,2.40793,3.05756,3.09692,2.84249,2.10522,3.49499,2.96146,2.95567,2.52452,2.48508,3.43698,3.14766,3.50438
EFNB2,3.64557,3.4457,2.89792,2.57116,2.99127,2.37814,4.28835,3.89671,3.98426,3.86405,4.07694,3.81691,3.15525,3.71942,3.54366,3.12395,3.29078,3.71889,2.98251,1.8836,2.9473,3.06584,3.22887,3.17697,3.07894,2.82987,2.90499
EFNB3,7.9721,8.47167,7.20035,4.36347,4.79744,4.80078,6.60138,6.36559,5.21091,3.95417,3.82394,3.93899,6.16613,7.9862,6.93515,9.07893,8.54467,8.53859,5.25262,5.77586,6.36048,5.60459,4.97809,5.78237,6.74698,6.79037,6.293
EFR3A,15.8196,15.8186,19.1417,17.1288,17.0326,16.0581,14.9856,12.8024,15.5884,17.8454,18.2404,17.6232,17.3072,18.0092,16.8629,5.7791,7.07082,7.27837,13.7583,4.07568,8.50896,15.4412,17.8196,18.1745,15.2201,12.1539,13.0335
EFR3B,3.10149,2.62884,2.47998,3.90463,3.80644,3.46505,3.13979,3.40779,3.16114,2.79821,2.70097,3.00382,3.10954,3.13393,2.70702,4.38613,4.43995,4.70675,8.03249,8.63057,7.84462,2.92147,2.68659,2.75346,3.90567,3.76503,3.44226
EFS,0.0374759,0.0537631,0.105129,0.0348931,0.118404,0.0719286,0.0496166,0.404396,0.100305,0.0974601,0.0507469,0.0514114,0.0538069,0.238753,0.11802,0.0643627,0.0319172,0.0468465,0.037382,0.0854929,0.091916,0.198256,0.114909,0.13577,0.170878,0.239169,0.120602
EFTUD2,11.5721,11.9166,11.6579,13.6044,13.2093,13.3573,13.9576,14.504,13.5117,13.4257,14.7164,14.5088,12.3619,11.4656,13.0541,18.1657,18.2844,18.5854,20.035,23.5245,22.4908,13.6527,12.5747,13.1441,15.1632,17.2215,15.8145
EGF,0.198963,0.132874,0.303787,0.262032,0.192557,0.235896,0.228477,0.0747254,0.113498,0.161417,0.0828471,0.117043,0.211654,0.194511,0.253901,0.494326,0.810779,0.688746,0.179988,0.0351743,0.112335,0.148357,0.177029,0.126077,0.115346,0.106477,0.108745
EGFL6,0.0,0.018404,0.0,0.0,0.0,0.0,0.017362,0.0167607,0.0,0.0,0.0,0.0,0.0,0.0191118,0.0,0.0,0.0,0.0,0.0,0.0,0.0377317,0.0,0.0,0.0,0.0,0.0,0.0
EGFL7,11.4081,10.3119,10.072,18.2896,18.731,20.4576,9.91907,10.8487,9.31254,10.3998,10.4246,11.9688,12.3252,10.5117,12.3179,52.4196,45.7024,45.0803,25.9091,40.3993,30.1144,11.9855,10.6613,9.9646,14.126,17.819,17.4325
EGFL8,3.53329,2.23666,2.42864,1.77367,2.27784,1.92962,3.08763,2.77312,3.59573,2.39579,3.27166,3.84564,2.50926,2.70285,3.21559,0.71657,1.60709,0.87512,2.2136,3.48704,2.31152,2.15909,2.35122,1.95856,3.15739,2.05327,2.8037
EGFLAM,0.0,0.0,0.0,0.0,0.0,0.0,0.00720839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
